,0,1
17673,Val. MAY,Valentine MAY
17674,Val. CHURCH,Valentine CHURCH
17675,Val. WASHINGTON,Valentine WASHINGTON
17676,Val. KELLY,Valentine KELLY
17677,Val. PRICE,Valentine PRICE
17678,Val. MURRAY,Valentine MURRAY
17679,Val. WILLIAM,Valentine WILLIAM
17680,Val. PALMER,Valentine PALMER
17681,Val. STEVENS,Valentine STEVENS
17682,Val. COX,Valentine COX
17683,Val. ROBERTSON,Valentine ROBERTSON
17684,Val. MISS,Valentine MISS
17685,Val. CLARKE,Valentine CLARKE
17686,Val. BAILEY,Valentine BAILEY
17687,Val. GEORGE,Valentine GEORGE
17688,Val. NELSON,Valentine NELSON
17689,Val. MASON,Valentine MASON
17690,Val. BUTLER,Valentine BUTLER
17691,Val. MILLS,Valentine MILLS
17692,Val. HUNT,Valentine HUNT
17693,Val. ISLAND,Valentine ISLAND
17694,Val. SIMPSON,Valentine SIMPSON
17695,Val. GRAHAM,Valentine GRAHAM
17696,Val. HENDERSON,Valentine HENDERSON
17697,Val. ROSS,Valentine ROSS
17698,Val. STONE,Valentine STONE
17699,Val. PORTER,Valentine PORTER
17700,Val. WALLACE,Valentine WALLACE
17701,Val. KENNEDY,Valentine KENNEDY
17702,Val. GIBSON,Valentine GIBSON
17703,Val. WEST,Valentine WEST
17704,Val. BROOKS,Valentine BROOKS
17705,Val. ELLIS,Valentine ELLIS
17706,Val. BARNES,Valentine BARNES
17707,Val. JOHNSTON,Valentine JOHNSTON
17708,Val. SULLIVAN,Valentine SULLIVAN
17709,Val. WELLS,Valentine WELLS
17710,Val. HART,Valentine HART
17711,Val. FORD,Valentine FORD
17712,Val. REYNOLDS,Valentine REYNOLDS
17713,Val. ALEXANDER,Valentine ALEXANDER
17714,Val. CO,Valentine CO
17715,Val. COLE,Valentine COLE
17716,Val. FOX,Valentine FOX
17717,Val. HOLMES,Valentine HOLMES
17718,Val. DAY,Valentine DAY
17719,Val. CHAPMAN,Valentine CHAPMAN
17720,Val. POWELL,Valentine POWELL
17721,Val. WEBSTER,Valentine WEBSTER
17722,Val. LONG,Valentine LONG
17723,Val. RICHARDS,Valentine RICHARDS
17724,Val. GRANT,Valentine GRANT
17725,Val. HUNTER,Valentine HUNTER
17726,Val. WEBB,Valentine WEBB
17727,Val. THOMSON,Valentine THOMSON
17728,Val. WM,Valentine WM
17729,Val. LINCOLN,Valentine LINCOLN
17730,Val. GORDON,Valentine GORDON
17731,Val. WHEELER,Valentine WHEELER
17732,Val. STREET,Valentine STREET
17733,Val. PERRY,Valentine PERRY
17734,Val. BLACK,Valentine BLACK
17735,Val. LANE,Valentine LANE
17736,Val. GARDNER,Valentine GARDNER
17737,Val. CITY,Valentine CITY
17738,Val. LAWRENCE,Valentine LAWRENCE
17739,Val. ANDREWS,Valentine ANDREWS
17740,Val. WARREN,Valentine WARREN
17741,Val. SPENCER,Valentine SPENCER
17742,Val. RICE,Valentine RICE
17743,Val. JENKINS,Valentine JENKINS
17744,Val. KNIGHT,Valentine KNIGHT
17745,Val. ARMSTRONG,Valentine ARMSTRONG
17746,Val. BURNS,Valentine BURNS
17747,Val. BARKER,Valentine BARKER
17748,Val. DUNN,Valentine DUNN
17749,Val. REID,Valentine REID
17750,Val. COLLEGE,Valentine COLLEGE
17751,Val. MARY,Valentine MARY
17752,Val. HAYES,Valentine HAYES
17753,Val. PAGE,Valentine PAGE
17754,Val. ROSE,Valentine ROSE
17755,Val. PATTERSON,Valentine PATTERSON
17756,Val. ANN,Valentine ANN
17757,Val. CRAWFORD,Valentine CRAWFORD
17758,Val. ARNOLD,Valentine ARNOLD
17759,Val. HOUSE,Valentine HOUSE
17760,Vinc. SMITH,Vincent SMITH
17761,Vinc. JONES,Vincent JONES
17762,Vinc. BROWN,Vincent BROWN
17763,Vinc. JOHNSON,Vincent JOHNSON
17764,Vinc. WILLIAMS,Vincent WILLIAMS
17765,Vinc. MILLER,Vincent MILLER
17766,Vinc. TAYLOR,Vincent TAYLOR
17767,Vinc. WILSON,Vincent WILSON
17768,Vinc. DAVIS,Vincent DAVIS
17769,Vinc. WHITE,Vincent WHITE
17770,Vinc. CLARK,Vincent CLARK
17771,Vinc. HALL,Vincent HALL
17772,Vinc. THOMAS,Vincent THOMAS
17773,Vinc. THOMPSON,Vincent THOMPSON
17774,Vinc. MOORE,Vincent MOORE
17775,Vinc. HILL,Vincent HILL
17776,Vinc. WALKER,Vincent WALKER
17777,Vinc. ANDERSON,Vincent ANDERSON
17778,Vinc. WRIGHT,Vincent WRIGHT
17779,Vinc. MARTIN,Vincent MARTIN
17780,Vinc. WOOD,Vincent WOOD
17781,Vinc. ALLEN,Vincent ALLEN
17782,Vinc. ROBINSON,Vincent ROBINSON
17783,Vinc. LEWIS,Vincent LEWIS
17784,Vinc. SCOTT,Vincent SCOTT
17785,Vinc. YOUNG,Vincent YOUNG
17786,Vinc. JACKSON,Vincent JACKSON
17787,Vinc. ADAMS,Vincent ADAMS
17788,Vinc. TRYNISKI,Vincent TRYNISKI
17789,Vinc. GREEN,Vincent GREEN
17790,Vinc. EVANS,Vincent EVANS
17791,Vinc. KING,Vincent KING
17792,Vinc. BAKER,Vincent BAKER
17793,Vinc. JOHN,Vincent JOHN
17794,Vinc. HARRIS,Vincent HARRIS
17795,Vinc. ROBERTS,Vincent ROBERTS
17796,Vinc. CAMPBELL,Vincent CAMPBELL
17797,Vinc. JAMES,Vincent JAMES
17798,Vinc. STEWART,Vincent STEWART
17799,Vinc. LEE,Vincent LEE
17800,Vinc. COUNTY,Vincent COUNTY
17801,Vinc. TURNER,Vincent TURNER
17802,Vinc. PARKER,Vincent PARKER
17803,Vinc. COOK,Vincent COOK
17804,Vinc. MC,Vincent MC
17805,Vinc. EDWARDS,Vincent EDWARDS
17806,Vinc. MORRIS,Vincent MORRIS
17807,Vinc. MITCHELL,Vincent MITCHELL
17808,Vinc. BELL,Vincent BELL
17809,Vinc. WARD,Vincent WARD
17810,Vinc. WATSON,Vincent WATSON
17811,Vinc. MORGAN,Vincent MORGAN
17812,Vinc. DAVIES,Vincent DAVIES
17813,Vinc. COOPER,Vincent COOPER
17814,Vinc. PHILLIPS,Vincent PHILLIPS
17815,Vinc. ROGERS,Vincent ROGERS
17816,Vinc. GRAY,Vincent GRAY
17817,Vinc. HUGHES,Vincent HUGHES
17818,Vinc. HARRISON,Vincent HARRISON
17819,Vinc. CARTER,Vincent CARTER
17820,Vinc. MURPHY,Vincent MURPHY
17821,Vinc. COLLINS,Vincent COLLINS
17822,Vinc. HENRY,Vincent HENRY
17823,Vinc. FOSTER,Vincent FOSTER
17824,Vinc. RICHARDSON,Vincent RICHARDSON
17825,Vinc. RUSSELL,Vincent RUSSELL
17826,Vinc. HAMILTON,Vincent HAMILTON
17827,Vinc. SHAW,Vincent SHAW
17828,Vinc. BENNETT,Vincent BENNETT
17829,Vinc. HOWARD,Vincent HOWARD
17830,Vinc. REED,Vincent REED
17831,Vinc. FISHER,Vincent FISHER
17832,Vinc. MARSHALL,Vincent MARSHALL
17833,Vinc. MAY,Vincent MAY
17834,Vinc. CHURCH,Vincent CHURCH
17835,Vinc. WASHINGTON,Vincent WASHINGTON
17836,Vinc. KELLY,Vincent KELLY
17837,Vinc. PRICE,Vincent PRICE
17838,Vinc. MURRAY,Vincent MURRAY
17839,Vinc. WILLIAM,Vincent WILLIAM
17840,Vinc. PALMER,Vincent PALMER
17841,Vinc. STEVENS,Vincent STEVENS
17842,Vinc. COX,Vincent COX
17843,Vinc. ROBERTSON,Vincent ROBERTSON
17844,Vinc. MISS,Vincent MISS
17845,Vinc. CLARKE,Vincent CLARKE
17846,Vinc. BAILEY,Vincent BAILEY
17847,Vinc. GEORGE,Vincent GEORGE
17848,Vinc. NELSON,Vincent NELSON
17849,Vinc. MASON,Vincent MASON
17850,Vinc. BUTLER,Vincent BUTLER
17851,Vinc. MILLS,Vincent MILLS
17852,Vinc. HUNT,Vincent HUNT
17853,Vinc. ISLAND,Vincent ISLAND
17854,Vinc. SIMPSON,Vincent SIMPSON
17855,Vinc. GRAHAM,Vincent GRAHAM
17856,Vinc. HENDERSON,Vincent HENDERSON
17857,Vinc. ROSS,Vincent ROSS
17858,Vinc. STONE,Vincent STONE
17859,Vinc. PORTER,Vincent PORTER
17860,Vinc. WALLACE,Vincent WALLACE
17861,Vinc. KENNEDY,Vincent KENNEDY
17862,Vinc. GIBSON,Vincent GIBSON
17863,Vinc. WEST,Vincent WEST
17864,Vinc. BROOKS,Vincent BROOKS
17865,Vinc. ELLIS,Vincent ELLIS
17866,Vinc. BARNES,Vincent BARNES
17867,Vinc. JOHNSTON,Vincent JOHNSTON
17868,Vinc. SULLIVAN,Vincent SULLIVAN
17869,Vinc. WELLS,Vincent WELLS
17870,Vinc. HART,Vincent HART
17871,Vinc. FORD,Vincent FORD
17872,Vinc. REYNOLDS,Vincent REYNOLDS
17873,Vinc. ALEXANDER,Vincent ALEXANDER
17874,Vinc. CO,Vincent CO
17875,Vinc. COLE,Vincent COLE
17876,Vinc. FOX,Vincent FOX
17877,Vinc. HOLMES,Vincent HOLMES
17878,Vinc. DAY,Vincent DAY
17879,Vinc. CHAPMAN,Vincent CHAPMAN
17880,Vinc. POWELL,Vincent POWELL
17881,Vinc. WEBSTER,Vincent WEBSTER
17882,Vinc. LONG,Vincent LONG
17883,Vinc. RICHARDS,Vincent RICHARDS
17884,Vinc. GRANT,Vincent GRANT
17885,Vinc. HUNTER,Vincent HUNTER
17886,Vinc. WEBB,Vincent WEBB
17887,Vinc. THOMSON,Vincent THOMSON
17888,Vinc. WM,Vincent WM
17889,Vinc. LINCOLN,Vincent LINCOLN
17890,Vinc. GORDON,Vincent GORDON
17891,Vinc. WHEELER,Vincent WHEELER
17892,Vinc. STREET,Vincent STREET
17893,Vinc. PERRY,Vincent PERRY
17894,Vinc. BLACK,Vincent BLACK
17895,Vinc. LANE,Vincent LANE
17896,Vinc. GARDNER,Vincent GARDNER
17897,Vinc. CITY,Vincent CITY
17898,Vinc. LAWRENCE,Vincent LAWRENCE
17899,Vinc. ANDREWS,Vincent ANDREWS
17900,Vinc. WARREN,Vincent WARREN
17901,Vinc. SPENCER,Vincent SPENCER
17902,Vinc. RICE,Vincent RICE
17903,Vinc. JENKINS,Vincent JENKINS
17904,Vinc. KNIGHT,Vincent KNIGHT
17905,Vinc. ARMSTRONG,Vincent ARMSTRONG
17906,Vinc. BURNS,Vincent BURNS
17907,Vinc. BARKER,Vincent BARKER
17908,Vinc. DUNN,Vincent DUNN
17909,Vinc. REID,Vincent REID
17910,Vinc. COLLEGE,Vincent COLLEGE
17911,Vinc. MARY,Vincent MARY
17912,Vinc. HAYES,Vincent HAYES
17913,Vinc. PAGE,Vincent PAGE
17914,Vinc. ROSE,Vincent ROSE
17915,Vinc. PATTERSON,Vincent PATTERSON
17916,Vinc. ANN,Vincent ANN
17917,Vinc. CRAWFORD,Vincent CRAWFORD
17918,Vinc. ARNOLD,Vincent ARNOLD
17919,Vinc. HOUSE,Vincent HOUSE
17920,Walt. SMITH,Walter SMITH
17921,Walt. JONES,Walter JONES
17922,Walt. BROWN,Walter BROWN
17923,Walt. JOHNSON,Walter JOHNSON
17924,Walt. WILLIAMS,Walter WILLIAMS
17925,Walt. MILLER,Walter MILLER
17926,Walt. TAYLOR,Walter TAYLOR
17927,Walt. WILSON,Walter WILSON
17928,Walt. DAVIS,Walter DAVIS
17929,Walt. WHITE,Walter WHITE
17930,Walt. CLARK,Walter CLARK
17931,Walt. HALL,Walter HALL
17932,Walt. THOMAS,Walter THOMAS
17933,Walt. THOMPSON,Walter THOMPSON
17934,Walt. MOORE,Walter MOORE
17935,Walt. HILL,Walter HILL
17936,Walt. WALKER,Walter WALKER
17937,Walt. ANDERSON,Walter ANDERSON
17938,Walt. WRIGHT,Walter WRIGHT
17939,Walt. MARTIN,Walter MARTIN
17940,Walt. WOOD,Walter WOOD
17941,Walt. ALLEN,Walter ALLEN
17942,Walt. ROBINSON,Walter ROBINSON
17943,Walt. LEWIS,Walter LEWIS
17944,Walt. SCOTT,Walter SCOTT
17945,Walt. YOUNG,Walter YOUNG
17946,Walt. JACKSON,Walter JACKSON
17947,Walt. ADAMS,Walter ADAMS
17948,Walt. TRYNISKI,Walter TRYNISKI
17949,Walt. GREEN,Walter GREEN
17950,Walt. EVANS,Walter EVANS
17951,Walt. KING,Walter KING
17952,Walt. BAKER,Walter BAKER
17953,Walt. JOHN,Walter JOHN
17954,Walt. HARRIS,Walter HARRIS
17955,Walt. ROBERTS,Walter ROBERTS
17956,Walt. CAMPBELL,Walter CAMPBELL
17957,Walt. JAMES,Walter JAMES
17958,Walt. STEWART,Walter STEWART
17959,Walt. LEE,Walter LEE
17960,Walt. COUNTY,Walter COUNTY
17961,Walt. TURNER,Walter TURNER
17962,Walt. PARKER,Walter PARKER
17963,Walt. COOK,Walter COOK
17964,Walt. MC,Walter MC
17965,Walt. EDWARDS,Walter EDWARDS
17966,Walt. MORRIS,Walter MORRIS
17967,Walt. MITCHELL,Walter MITCHELL
17968,Walt. BELL,Walter BELL
17969,Walt. WARD,Walter WARD
17970,Walt. WATSON,Walter WATSON
17971,Walt. MORGAN,Walter MORGAN
17972,Walt. DAVIES,Walter DAVIES
17973,Walt. COOPER,Walter COOPER
17974,Walt. PHILLIPS,Walter PHILLIPS
17975,Walt. ROGERS,Walter ROGERS
17976,Walt. GRAY,Walter GRAY
17977,Walt. HUGHES,Walter HUGHES
17978,Walt. HARRISON,Walter HARRISON
17979,Walt. CARTER,Walter CARTER
17980,Walt. MURPHY,Walter MURPHY
17981,Walt. COLLINS,Walter COLLINS
17982,Walt. HENRY,Walter HENRY
17983,Walt. FOSTER,Walter FOSTER
17984,Walt. RICHARDSON,Walter RICHARDSON
17985,Walt. RUSSELL,Walter RUSSELL
17986,Walt. HAMILTON,Walter HAMILTON
17987,Walt. SHAW,Walter SHAW
17988,Walt. BENNETT,Walter BENNETT
17989,Walt. HOWARD,Walter HOWARD
17990,Walt. REED,Walter REED
17991,Walt. FISHER,Walter FISHER
17992,Walt. MARSHALL,Walter MARSHALL
17993,Walt. MAY,Walter MAY
17994,Walt. CHURCH,Walter CHURCH
17995,Walt. WASHINGTON,Walter WASHINGTON
17996,Walt. KELLY,Walter KELLY
17997,Walt. PRICE,Walter PRICE
17998,Walt. MURRAY,Walter MURRAY
17999,Walt. WILLIAM,Walter WILLIAM
18000,Walt. PALMER,Walter PALMER
18001,Walt. STEVENS,Walter STEVENS
18002,Walt. COX,Walter COX
18003,Walt. ROBERTSON,Walter ROBERTSON
18004,Walt. MISS,Walter MISS
18005,Walt. CLARKE,Walter CLARKE
18006,Walt. BAILEY,Walter BAILEY
18007,Walt. GEORGE,Walter GEORGE
18008,Walt. NELSON,Walter NELSON
18009,Walt. MASON,Walter MASON
18010,Walt. BUTLER,Walter BUTLER
18011,Walt. MILLS,Walter MILLS
18012,Walt. HUNT,Walter HUNT
18013,Walt. ISLAND,Walter ISLAND
18014,Walt. SIMPSON,Walter SIMPSON
18015,Walt. GRAHAM,Walter GRAHAM
18016,Walt. HENDERSON,Walter HENDERSON
18017,Walt. ROSS,Walter ROSS
18018,Walt. STONE,Walter STONE
18019,Walt. PORTER,Walter PORTER
18020,Walt. WALLACE,Walter WALLACE
18021,Walt. KENNEDY,Walter KENNEDY
18022,Walt. GIBSON,Walter GIBSON
18023,Walt. WEST,Walter WEST
18024,Walt. BROOKS,Walter BROOKS
18025,Walt. ELLIS,Walter ELLIS
18026,Walt. BARNES,Walter BARNES
18027,Walt. JOHNSTON,Walter JOHNSTON
18028,Walt. SULLIVAN,Walter SULLIVAN
18029,Walt. WELLS,Walter WELLS
18030,Walt. HART,Walter HART
18031,Walt. FORD,Walter FORD
18032,Walt. REYNOLDS,Walter REYNOLDS
18033,Walt. ALEXANDER,Walter ALEXANDER
18034,Walt. CO,Walter CO
18035,Walt. COLE,Walter COLE
18036,Walt. FOX,Walter FOX
18037,Walt. HOLMES,Walter HOLMES
18038,Walt. DAY,Walter DAY
18039,Walt. CHAPMAN,Walter CHAPMAN
18040,Walt. POWELL,Walter POWELL
18041,Walt. WEBSTER,Walter WEBSTER
18042,Walt. LONG,Walter LONG
18043,Walt. RICHARDS,Walter RICHARDS
18044,Walt. GRANT,Walter GRANT
18045,Walt. HUNTER,Walter HUNTER
18046,Walt. WEBB,Walter WEBB
18047,Walt. THOMSON,Walter THOMSON
18048,Walt. WM,Walter WM
18049,Walt. LINCOLN,Walter LINCOLN
18050,Walt. GORDON,Walter GORDON
18051,Walt. WHEELER,Walter WHEELER
18052,Walt. STREET,Walter STREET
18053,Walt. PERRY,Walter PERRY
18054,Walt. BLACK,Walter BLACK
18055,Walt. LANE,Walter LANE
18056,Walt. GARDNER,Walter GARDNER
18057,Walt. CITY,Walter CITY
18058,Walt. LAWRENCE,Walter LAWRENCE
18059,Walt. ANDREWS,Walter ANDREWS
18060,Walt. WARREN,Walter WARREN
18061,Walt. SPENCER,Walter SPENCER
18062,Walt. RICE,Walter RICE
18063,Walt. JENKINS,Walter JENKINS
18064,Walt. KNIGHT,Walter KNIGHT
18065,Walt. ARMSTRONG,Walter ARMSTRONG
18066,Walt. BURNS,Walter BURNS
18067,Walt. BARKER,Walter BARKER
18068,Walt. DUNN,Walter DUNN
18069,Walt. REID,Walter REID
18070,Walt. COLLEGE,Walter COLLEGE
18071,Walt. MARY,Walter MARY
18072,Walt. HAYES,Walter HAYES
18073,Walt. PAGE,Walter PAGE
18074,Walt. ROSE,Walter ROSE
18075,Walt. PATTERSON,Walter PATTERSON
18076,Walt. ANN,Walter ANN
18077,Walt. CRAWFORD,Walter CRAWFORD
18078,Walt. ARNOLD,Walter ARNOLD
18079,Walt. HOUSE,Walter HOUSE
18080,Win. SMITH,Winifred SMITH
18081,Win. JONES,Winifred JONES
18082,Win. BROWN,Winifred BROWN
18083,Win. JOHNSON,Winifred JOHNSON
18084,Win. WILLIAMS,Winifred WILLIAMS
18085,Win. MILLER,Winifred MILLER
18086,Win. TAYLOR,Winifred TAYLOR
18087,Win. WILSON,Winifred WILSON
18088,Win. DAVIS,Winifred DAVIS
18089,Win. WHITE,Winifred WHITE
18090,Win. CLARK,Winifred CLARK
18091,Win. HALL,Winifred HALL
18092,Win. THOMAS,Winifred THOMAS
18093,Win. THOMPSON,Winifred THOMPSON
18094,Win. MOORE,Winifred MOORE
18095,Win. HILL,Winifred HILL
18096,Win. WALKER,Winifred WALKER
18097,Win. ANDERSON,Winifred ANDERSON
18098,Win. WRIGHT,Winifred WRIGHT
18099,Win. MARTIN,Winifred MARTIN
18100,Win. WOOD,Winifred WOOD
18101,Win. ALLEN,Winifred ALLEN
18102,Win. ROBINSON,Winifred ROBINSON
18103,Win. LEWIS,Winifred LEWIS
18104,Win. SCOTT,Winifred SCOTT
18105,Win. YOUNG,Winifred YOUNG
18106,Win. JACKSON,Winifred JACKSON
18107,Win. ADAMS,Winifred ADAMS
18108,Win. TRYNISKI,Winifred TRYNISKI
18109,Win. GREEN,Winifred GREEN
18110,Win. EVANS,Winifred EVANS
18111,Win. KING,Winifred KING
18112,Win. BAKER,Winifred BAKER
18113,Win. JOHN,Winifred JOHN
18114,Win. HARRIS,Winifred HARRIS
18115,Win. ROBERTS,Winifred ROBERTS
18116,Win. CAMPBELL,Winifred CAMPBELL
18117,Win. JAMES,Winifred JAMES
18118,Win. STEWART,Winifred STEWART
18119,Win. LEE,Winifred LEE
18120,Win. COUNTY,Winifred COUNTY
18121,Win. TURNER,Winifred TURNER
18122,Win. PARKER,Winifred PARKER
18123,Win. COOK,Winifred COOK
18124,Win. MC,Winifred MC
18125,Win. EDWARDS,Winifred EDWARDS
18126,Win. MORRIS,Winifred MORRIS
18127,Win. MITCHELL,Winifred MITCHELL
18128,Win. BELL,Winifred BELL
18129,Win. WARD,Winifred WARD
18130,Win. WATSON,Winifred WATSON
18131,Win. MORGAN,Winifred MORGAN
18132,Win. DAVIES,Winifred DAVIES
18133,Win. COOPER,Winifred COOPER
18134,Win. PHILLIPS,Winifred PHILLIPS
18135,Win. ROGERS,Winifred ROGERS
18136,Win. GRAY,Winifred GRAY
18137,Win. HUGHES,Winifred HUGHES
18138,Win. HARRISON,Winifred HARRISON
18139,Win. CARTER,Winifred CARTER
18140,Win. MURPHY,Winifred MURPHY
18141,Win. COLLINS,Winifred COLLINS
18142,Win. HENRY,Winifred HENRY
18143,Win. FOSTER,Winifred FOSTER
18144,Win. RICHARDSON,Winifred RICHARDSON
18145,Win. RUSSELL,Winifred RUSSELL
18146,Win. HAMILTON,Winifred HAMILTON
18147,Win. SHAW,Winifred SHAW
18148,Win. BENNETT,Winifred BENNETT
18149,Win. HOWARD,Winifred HOWARD
18150,Win. REED,Winifred REED
18151,Win. FISHER,Winifred FISHER
18152,Win. MARSHALL,Winifred MARSHALL
18153,Win. MAY,Winifred MAY
18154,Win. CHURCH,Winifred CHURCH
18155,Win. WASHINGTON,Winifred WASHINGTON
18156,Win. KELLY,Winifred KELLY
18157,Win. PRICE,Winifred PRICE
18158,Win. MURRAY,Winifred MURRAY
18159,Win. WILLIAM,Winifred WILLIAM
18160,Win. PALMER,Winifred PALMER
18161,Win. STEVENS,Winifred STEVENS
18162,Win. COX,Winifred COX
18163,Win. ROBERTSON,Winifred ROBERTSON
18164,Win. MISS,Winifred MISS
18165,Win. CLARKE,Winifred CLARKE
18166,Win. BAILEY,Winifred BAILEY
18167,Win. GEORGE,Winifred GEORGE
18168,Win. NELSON,Winifred NELSON
18169,Win. MASON,Winifred MASON
18170,Win. BUTLER,Winifred BUTLER
18171,Win. MILLS,Winifred MILLS
18172,Win. HUNT,Winifred HUNT
18173,Win. ISLAND,Winifred ISLAND
18174,Win. SIMPSON,Winifred SIMPSON
18175,Win. GRAHAM,Winifred GRAHAM
18176,Win. HENDERSON,Winifred HENDERSON
18177,Win. ROSS,Winifred ROSS
18178,Win. STONE,Winifred STONE
18179,Win. PORTER,Winifred PORTER
18180,Win. WALLACE,Winifred WALLACE
18181,Win. KENNEDY,Winifred KENNEDY
18182,Win. GIBSON,Winifred GIBSON
18183,Win. WEST,Winifred WEST
18184,Win. BROOKS,Winifred BROOKS
18185,Win. ELLIS,Winifred ELLIS
18186,Win. BARNES,Winifred BARNES
18187,Win. JOHNSTON,Winifred JOHNSTON
18188,Win. SULLIVAN,Winifred SULLIVAN
18189,Win. WELLS,Winifred WELLS
18190,Win. HART,Winifred HART
18191,Win. FORD,Winifred FORD
18192,Win. REYNOLDS,Winifred REYNOLDS
18193,Win. ALEXANDER,Winifred ALEXANDER
18194,Win. CO,Winifred CO
18195,Win. COLE,Winifred COLE
18196,Win. FOX,Winifred FOX
18197,Win. HOLMES,Winifred HOLMES
18198,Win. DAY,Winifred DAY
18199,Win. CHAPMAN,Winifred CHAPMAN
18200,Win. POWELL,Winifred POWELL
18201,Win. WEBSTER,Winifred WEBSTER
18202,Win. LONG,Winifred LONG
18203,Win. RICHARDS,Winifred RICHARDS
18204,Win. GRANT,Winifred GRANT
18205,Win. HUNTER,Winifred HUNTER
18206,Win. WEBB,Winifred WEBB
18207,Win. THOMSON,Winifred THOMSON
18208,Win. WM,Winifred WM
18209,Win. LINCOLN,Winifred LINCOLN
18210,Win. GORDON,Winifred GORDON
18211,Win. WHEELER,Winifred WHEELER
18212,Win. STREET,Winifred STREET
18213,Win. PERRY,Winifred PERRY
18214,Win. BLACK,Winifred BLACK
18215,Win. LANE,Winifred LANE
18216,Win. GARDNER,Winifred GARDNER
18217,Win. CITY,Winifred CITY
18218,Win. LAWRENCE,Winifred LAWRENCE
18219,Win. ANDREWS,Winifred ANDREWS
18220,Win. WARREN,Winifred WARREN
18221,Win. SPENCER,Winifred SPENCER
18222,Win. RICE,Winifred RICE
18223,Win. JENKINS,Winifred JENKINS
18224,Win. KNIGHT,Winifred KNIGHT
18225,Win. ARMSTRONG,Winifred ARMSTRONG
18226,Win. BURNS,Winifred BURNS
18227,Win. BARKER,Winifred BARKER
18228,Win. DUNN,Winifred DUNN
18229,Win. REID,Winifred REID
18230,Win. COLLEGE,Winifred COLLEGE
18231,Win. MARY,Winifred MARY
18232,Win. HAYES,Winifred HAYES
18233,Win. PAGE,Winifred PAGE
18234,Win. ROSE,Winifred ROSE
18235,Win. PATTERSON,Winifred PATTERSON
18236,Win. ANN,Winifred ANN
18237,Win. CRAWFORD,Winifred CRAWFORD
18238,Win. ARNOLD,Winifred ARNOLD
18239,Win. HOUSE,Winifred HOUSE
18240,Wm SMITH,William SMITH
18241,Wm JONES,William JONES
18242,Wm BROWN,William BROWN
18243,Wm JOHNSON,William JOHNSON
18244,Wm WILLIAMS,William WILLIAMS
18245,Wm MILLER,William MILLER
18246,Wm TAYLOR,William TAYLOR
18247,Wm WILSON,William WILSON
18248,Wm DAVIS,William DAVIS
18249,Wm WHITE,William WHITE
18250,Wm CLARK,William CLARK
18251,Wm HALL,William HALL
18252,Wm THOMAS,William THOMAS
18253,Wm THOMPSON,William THOMPSON
18254,Wm MOORE,William MOORE
18255,Wm HILL,William HILL
18256,Wm WALKER,William WALKER
18257,Wm ANDERSON,William ANDERSON
18258,Wm WRIGHT,William WRIGHT
18259,Wm MARTIN,William MARTIN
18260,Wm WOOD,William WOOD
18261,Wm ALLEN,William ALLEN
18262,Wm ROBINSON,William ROBINSON
18263,Wm LEWIS,William LEWIS
18264,Wm SCOTT,William SCOTT
18265,Wm YOUNG,William YOUNG
18266,Wm JACKSON,William JACKSON
18267,Wm ADAMS,William ADAMS
18268,Wm TRYNISKI,William TRYNISKI
18269,Wm GREEN,William GREEN
18270,Wm EVANS,William EVANS
18271,Wm KING,William KING
18272,Wm BAKER,William BAKER
18273,Wm JOHN,William JOHN
18274,Wm HARRIS,William HARRIS
18275,Wm ROBERTS,William ROBERTS
18276,Wm CAMPBELL,William CAMPBELL
18277,Wm JAMES,William JAMES
18278,Wm STEWART,William STEWART
18279,Wm LEE,William LEE
18280,Wm COUNTY,William COUNTY
18281,Wm TURNER,William TURNER
18282,Wm PARKER,William PARKER
18283,Wm COOK,William COOK
18284,Wm MC,William MC
18285,Wm EDWARDS,William EDWARDS
18286,Wm MORRIS,William MORRIS
18287,Wm MITCHELL,William MITCHELL
18288,Wm BELL,William BELL
18289,Wm WARD,William WARD
18290,Wm WATSON,William WATSON
18291,Wm MORGAN,William MORGAN
18292,Wm DAVIES,William DAVIES
18293,Wm COOPER,William COOPER
18294,Wm PHILLIPS,William PHILLIPS
18295,Wm ROGERS,William ROGERS
18296,Wm GRAY,William GRAY
18297,Wm HUGHES,William HUGHES
18298,Wm HARRISON,William HARRISON
18299,Wm CARTER,William CARTER
18300,Wm MURPHY,William MURPHY
18301,Wm COLLINS,William COLLINS
18302,Wm HENRY,William HENRY
18303,Wm FOSTER,William FOSTER
18304,Wm RICHARDSON,William RICHARDSON
18305,Wm RUSSELL,William RUSSELL
18306,Wm HAMILTON,William HAMILTON
18307,Wm SHAW,William SHAW
18308,Wm BENNETT,William BENNETT
18309,Wm HOWARD,William HOWARD
18310,Wm REED,William REED
18311,Wm FISHER,William FISHER
18312,Wm MARSHALL,William MARSHALL
18313,Wm MAY,William MAY
18314,Wm CHURCH,William CHURCH
18315,Wm WASHINGTON,William WASHINGTON
18316,Wm KELLY,William KELLY
18317,Wm PRICE,William PRICE
18318,Wm MURRAY,William MURRAY
18319,Wm WILLIAM,William WILLIAM
18320,Wm PALMER,William PALMER
18321,Wm STEVENS,William STEVENS
18322,Wm COX,William COX
18323,Wm ROBERTSON,William ROBERTSON
18324,Wm MISS,William MISS
18325,Wm CLARKE,William CLARKE
18326,Wm BAILEY,William BAILEY
18327,Wm GEORGE,William GEORGE
18328,Wm NELSON,William NELSON
